as_of_date,instrument_id,settle_date,mark_type,value,source,snapped_at
2026-09-02,USDBRL,2026-09-02,SPOT,5.0911,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDCAD,2026-09-02,SPOT,1.3842,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDCAD,2026-09-16,FWD_OUTRIGHT,1.3834338571428573,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDCHF,2026-09-02,SPOT,0.8129,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDCHF,2026-09-03,FWD_OUTRIGHT,0.8129,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDCHF,2026-09-16,FWD_OUTRIGHT,0.811858,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDHKD,2026-09-02,SPOT,7.8418,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDHKD,2026-09-08,FWD_OUTRIGHT,7.840921142857143,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDIDR,2026-09-02,SPOT,17760.0,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2026-09-02,SPOT,158.71,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2026-09-03,FWD_OUTRIGHT,158.71,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2026-09-04,FWD_OUTRIGHT,158.71,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2026-09-16,FWD_OUTRIGHT,158.56457142857144,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2027-03-01,FWD_OUTRIGHT,156.52268,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDJPY,2027-03-03,FWD_OUTRIGHT,156.49796,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDKRW,2026-09-02,SPOT,1358.75,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDKRW,2026-09-16,FWD_OUTRIGHT,1358.5404166666667,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDKRW,2026-09-21,FWD_OUTRIGHT,1358.4508333333333,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDKRW,2026-09-28,FWD_OUTRIGHT,1358.3254166666668,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDMXN,2026-09-02,SPOT,16.972,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDMXN,2026-09-17,FWD_OUTRIGHT,16.98760728571429,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDNOK,2026-09-02,SPOT,9.3206,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDNOK,2026-09-16,FWD_OUTRIGHT,9.322245714285716,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDNOK,2026-09-21,FWD_OUTRIGHT,9.322866294117647,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDSEK,2026-09-02,SPOT,9.6298,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDSEK,2026-09-16,FWD_OUTRIGHT,9.623496857142857,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDSGD,2026-09-02,SPOT,1.2711,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
2026-09-02,USDSGD,2026-09-16,FWD_OUTRIGHT,1.2701064285714285,BBG_INTERP,2026-09-02T17:00:00-04:00
2026-09-02,USDTRY,2026-09-02,SPOT,48.2731,BBG_BFXFORWARD,2026-09-02T17:00:00-04:00
